Employee ID,Burn Rate
fffe32003700330037003800,0.373154207
fffe3700320030003800,0.550261932
fffe31003400350033003300,0.501453557
fffe380030003600,0.672962923
fffe31003300380038003400,0.197209226
fffe31003300330038003300,0.542804583
fffe33003200390039003800,0.102872476
fffe31003000340034003200,0.550261932
fffe3700310031003400,0.422896623
fffe32003500350032003100,0.89038727
fffe3100310037003400,0.543869119
fffe33003200360031003600,0.710809485
fffe31003900300038003300,0.228972523
fffe3400380039003900,0.785172646
fffe3500330036003500,0.631917664
fffe3800330035003100,0.760639458
fffe3100310032003200,0.342618176
fffe32003200340030003600,0.341508225
fffe33003300370038003900,0.231619679
fffe340035003600,0.575627841
fffe31003800370038003200,0.39821279
fffe3900330035003200,0.788203356
fffe31003700340039003300,0.729083758
fffe3100300034003300,0.462810591
fffe32003200380035003400,0.712566794
fffe3700300030003100,0.403046935
fffe3600370034003300,0.425226944
fffe31003700300037003700,0.59600881
fffe3900300032003200,0.360184557
fffe32003200340033003500,0.422713434
fffe31003500370034003300,0.243388541
fffe32003500350033003100,0.216247484
fffe33003300360033003600,0.296039041
fffe3900310038003000,0.064740492
fffe31003100390032003800,0.748501085
fffe32003900340038003500,0.619663957
fffe32003000300030003000,0.644988432
fffe31003600380037003000,0.760639458
fffe32003900330035003000,0.390401175
fffe3600310031003500,0.279935149
fffe3200380033003400,0.425097126
fffe32003800310030003700,0.863501526
fffe3900300032003300,0.382212837
fffe33003400350039003800,0.312691355
fffe31003600310033003100,0.518629543
fffe31003700320039003100,0.189228272
fffe3600360034003900,0.165041231
fffe31003800310031003000,0.384140528
fffe33003300320039003300,0.467213987
fffe3200380032003700,0.462753481
fffe3400390032003700,0.551634501
fffe32003900360031003000,0.734733613
fffe33003400360031003100,0.402303637
fffe32003700380033003200,0.5875578
fffe3500380030003100,0.607852638
fffe32003400370036003400,0.44861551
fffe33003100360033003700,0.278037481
fffe32003800380031003100,0.462753481
fffe3400310031003000,0.468419613
fffe31003800370030003500,0.229068806
fffe3700360036003800,0.613627062
fffe32003300310030003000,0.265340991
fffe32003300340036003900,0.386681652
fffe32003600310039003200,0.373435089
fffe3100380030003000,0.650245249
fffe3500310035003900,0.895654688
fffe33003400360030003800,0.429935286
fffe32003000300034003500,0.698530843
fffe32003600330037003000,0.678991239
fffe3900300034003600,0.375963315
fffe31003400380036003000,0.344818845
fffe31003400350031003000,0.00095165
fffe31003600360036003200,0.6229074
fffe32003100360035003900,0.510465718
fffe31003600340030003200,0.381496054
fffe31003200370037003600,0.421700956
fffe3200380039003300,0.289591459
fffe3800340030003700,0.330588249
fffe31003200310030003400,0.499999308
fffe330037003700,0.068701823
fffe31003600360035003500,0.004868863
fffe31003700320032003900,0.635829125
fffe31003400360033003300,0.432630424
fffe3800350031003600,0.645220843
fffe33003400380032003300,0.59282613
fffe33003100340038003100,0.393153698
fffe32003300340032003300,0.3235077
fffe32003400320035003300,0.791991785
fffe32003900340034003200,0.565281029
fffe32003600330036003200,0.858590156
fffe32003800340039003900,0.119590558
fffe32003800350037003600,0.188520996
fffe31003500330035003500,0.591620235
fffe3100380030003700,0.176778545
fffe31003200380031003800,0.373435089
fffe3600320034003100,0.411641758
fffe31003700310033003100,0.279935149
fffe31003800300037003600,0.405171608
fffe33003000380036003200,0.717317773
fffe31003200360036003000,0.591057888
fffe31003400340032003200,0.437330672
fffe3100380033003100,0.420675779
fffe32003300310032003400,0.613627062
fffe32003000330035003700,0.770221725
fffe31003800340038003100,0.2834668
fffe32003900350035003700,0.411681831
fffe31003300390039003700,0.884759474
fffe3600370036003200,0.184131774
fffe31003900380030003700,0.453586501
fffe3600390035003300,0.594228806
fffe3600370032003300,0.645829722
fffe310032003800,0.584041024
fffe32003800340031003100,0.079449202
fffe32003900330036003200,0.631201886
fffe33003100370033003200,0.38799983
fffe33003400370039003300,0.513828675
fffe32003300370031003300,0.254978728
fffe33003000330032003800,0.724451021
fffe31003900380032003100,0.229068806
fffe31003300340036003700,0.429935286
fffe3700360030003800,0.00095165
fffe32003800340031003000,0.488961583
fffe33003100300037003400,0.066318467
fffe32003400370036003900,0.412464862
fffe32003000330031003900,0.514110714
fffe32003900340038003600,0.395773165
fffe32003100320033003500,0.034544882
fffe3800340034003600,0.423891432
fffe33003300320035003700,0.539031775
fffe32003700350033003100,0.342686863
fffe31003100350038003500,0.211006016
fffe31003600310038003100,0.501453557
fffe31003800350039003300,0.518629543
fffe33003400320037003400,0.344892306
fffe31003100390030003500,0.426086768
fffe3500310033003500,0.500351095
fffe32003100380033003800,0.635829125
fffe33003100380039003700,0.769790695
fffe32003800300035003900,0.747638956
fffe3400340039003200,0.719268761
fffe32003100360032003300,0.464537437
fffe33003300360037003000,0.00095165
fffe32003600360033003400,0.96116999
fffe31003100300031003200,0.691772821
fffe3400390036003800,0.238609957
fffe33003200330030003900,0.438866348
fffe32003000380036003700,0.467577116
fffe3700310034003200,0.470282304
fffe32003500310034003000,0.551074583
fffe31003300380036003000,0.470637921
fffe32003100330033003300,0.575627841
fffe3700340036003100,0.823318555
fffe33003100350039003900,0.537216066
fffe32003300300034003900,0.473607842
fffe31003700320031003100,0.234287663
fffe32003400330031003500,0.537694731
fffe33003100320032003200,0.385107049
fffe33003000390038003600,0.635829125
fffe32003600370031003100,0.955210171
fffe3200340038003900,0.35109134
fffe31003600380038003300,0.254978728
fffe31003200350033003300,0.783591434
fffe3600370031003300,0.361300078
fffe33003100360031003800,0.350119752
fffe32003500370034003600,0.350119752
fffe33003000310032003400,0.247050369
fffe32003000370031003300,0.114995207
fffe31003300320032003200,0.606418059
fffe3200370038003600,0.322902295
fffe33003300380032003100,0.551074583
fffe31003300330038003600,0.695525621
fffe3900360037003000,0.269237086
fffe32003600360031003200,0.581887128
fffe33003300350038003100,0.59282613
fffe31003100330034003900,0.401034031
fffe3500340036003500,0.41676181
fffe32003500370030003700,0.912682657
fffe3400370033003800,0.559767751
fffe31003900300039003400,0.448323158
fffe31003300340034003600,0.388262851
fffe33003100380038003700,0.432630424
fffe31003900380034003400,0.35109134
fffe31003200320031003000,0.046325624
fffe3300380038003500,0.656011343
fffe31003500300038003500,0.229068806
fffe3600320038003300,0.547912079
fffe32003200380037003600,0.537694731
fffe32003800350031003000,0.254978728
fffe3800360036003000,0.187370725
fffe31003300340038003000,0.318999815
fffe32003600350039003700,0.695587561
fffe32003900310031003400,0.457321955
fffe31003900300033003800,0.622672681
fffe33003000340030003400,0.411681831
fffe31003800380031003800,0.194155827
fffe31003800350031003600,0.399688747
fffe32003500350036003800,0.643545669
fffe3300390037003000,0.280715501
fffe31003000320037003500,0.253331361
fffe32003000370038003000,0.187370725
fffe3500340033003100,0.164910582
fffe32003100370039003500,0.352703405
fffe33003200330035003500,0.291476068
fffe32003900300033003100,0.365589572
fffe31003200310032003100,0.076366337
fffe31003800300032003400,0.402303637
fffe33003300310034003600,0.769459834
fffe33003400320039003100,0.285815891
fffe31003100320032003300,0.248635306
fffe31003100310034003200,0.251552533
fffe31003600390034003400,0.537694731
fffe31003600340033003600,0.584471571
fffe32003000390038003800,0.448941847
fffe31003100340038003400,0.499999308
fffe31003700370036003800,0.347474602
fffe3900350032003900,0.640396658
fffe31003000300036003800,0.375940923
fffe32003700300030003400,0.548944226
fffe31003800360036003600,0.436319803
fffe3700380031003100,0.819850083
fffe3100310036003000,0.203829802
fffe31003800380038003200,0.500691359
fffe33003200390033003400,0.445883845
fffe3500390039003100,0.340348374
fffe33003300310030003400,0.459792175
fffe31003500350035003000,0.400434538
fffe33003200330037003100,0.453586501
fffe33003200360031003500,0.28533908
fffe32003800360039003200,0.607475927
fffe31003600350035003000,0.309054485
fffe32003500300037003400,0.289591459
fffe3200330034003300,0.458609159
fffe31003100380032003200,0.00095165
fffe33003100340031003200,0.666334888
fffe33003400300036003400,0.403046935
fffe31003800310032003800,0.465889252
fffe3900380030003500,0.473607842
fffe31003600310036003900,0.213324863
fffe3600320039003300,0.494910387
fffe32003500340037003800,0.152345059
fffe31003800390033003000,0.39821279
fffe32003400340033003200,0.269987986
fffe31003400370034003600,0.319189234
fffe33003000300030003900,0.145295974
fffe32003800350033003100,0.247050369
fffe3100320036003200,0.401034031
fffe32003500330034003900,0.238609957
fffe3800380036003800,0.393153698
fffe31003300360033003700,0.429935286
fffe32003500390031003200,0.2834668
fffe3500320034003600,0.467213987
fffe32003500310034003800,0.458126843
fffe3700320038003100,0.557938293
fffe33003400330039003900,0.365589572
fffe3500390036003800,0.464537437
fffe3600370039003100,0.296039041
fffe32003000370035003200,0.357697852
fffe31003400320039003800,0.230666669
fffe31003100340030003900,0.691723805
fffe32003300310039003600,0.185773239
fffe3600390033003800,0.612766708
fffe3300380038003700,0.780064778
fffe32003600330038003100,0.291476068
fffe31003600390034003300,0.203829802
fffe33003200390030003000,0.431520539
fffe33003400320036003200,0.557938293
fffe32003600330037003800,0.360184557
fffe31003800370037003000,0.297492489
fffe3400340038003800,0.454604552
fffe32003700390031003800,0.069024652
fffe31003300360030003300,0.947403063
fffe32003200310032003000,0.588312965
fffe32003600370030003900,0.378163533
fffe3100350036003500,0.280715501
fffe31003200370037003000,0.652618195
fffe33003400340036003000,0.186757586
fffe3200350032003500,0.467213987
fffe350034003400,0.093034984
fffe33003400310037003500,0.28533908
fffe32003200300037003500,0.2834668
fffe320033003300,0.73388946
fffe3300380035003700,0.432630424
fffe31003100320030003700,0.799673894
fffe3600340037003300,0.40462653
fffe31003100370038003900,0.218993479
fffe3400320038003200,0.365589572
fffe3100340036003900,0.397614187
fffe31003500300033003900,0.292571429
fffe31003600350038003100,0.208009749
fffe32003800330035003700,0.401647138
fffe3100300032003600,0.334942658
fffe33003300330037003700,0.608188296
fffe32003100320031003000,0.426377348
fffe320034003300,0.46665451
fffe3700300030003000,0.785172646
fffe32003700330031003300,0.229754387
fffe32003200300032003300,0.216247484
fffe3100350030003600,0.508252261
fffe31003000320030003700,0.55837253
fffe3500360032003600,0.251307282
fffe33003000360030003600,0.296039041
fffe31003500370033003300,0.270747585
fffe33003400390034003600,0.484561114
fffe32003400310034003400,0.435148836
fffe31003600340036003900,0.560188003
fffe3400370039003200,0.5391391
fffe3800340031003000,0.357697852
fffe31003800360038003500,0.417492471
fffe3300390039003100,0.499999308
fffe32003700340039003600,0.613627062
fffe32003700320033003500,0.159507062
fffe31003200330036003000,0.5875578
fffe31003000350036003000,0.195835387
fffe3400390033003100,0.612766708
fffe32003100370037003600,0.396668085
fffe32003000380036003100,0.666097281
fffe32003700320035003100,0.371975527
fffe3400320030003700,0.382114742
fffe31003700350039003400,0.350119752
fffe31003800340038003400,0.575627841
fffe33003000350033003800,0.94905641
fffe33003100390031003900,0.619663957
fffe31003600390034003600,0.312791574
fffe3400300039003900,0.417372646
fffe31003000380034003200,0.360636685
fffe31003600310036003000,0.426377348
fffe3600300036003000,0.232269983
fffe3200370035003000,0.532252923
fffe3200320034003800,0.426377348
fffe32003500380033003000,0.121016006
fffe32003200380037003200,0.48275069
fffe32003200380038003000,0.608188296
fffe32003700300032003300,0.333762893
fffe32003400390036003100,0.012183832
fffe3400300038003000,0.401033425
fffe33003400390039003600,0.510465718
fffe3900340038003700,0.436867162
fffe33003300370034003400,0.557938293
fffe31003300330032003700,0.472181243
fffe31003200300035003200,0.144183352
fffe32003800390030003500,0.559767751
fffe33003000340035003000,0.432630424
fffe3200340030003500,0.162303406
fffe32003800380034003000,0.121016006
fffe32003900310037003700,0.535679662
fffe3400360031003500,0.429935286
fffe3600360037003100,0.34968606
fffe32003000310034003500,0.625689378
fffe32003000310037003400,0.464537437
fffe32003300370033003600,0.928321336
